student_id,subject,quiz_score,quiz_accuracy,total_attempts,study_time_hours,average_time_per_question,completion_rate,previous_score,current_score,practice_questions,difficulty_level,time_management_score,consistency_score,timestamp
STU00231,Database,73.3,65.6,19,1.9,103.5,96.2,56.5,73.3,20,Medium,61.2,59.4,2025-12-01 02:00:00
STU00231,Web Development,81.2,79.6,20,2.5,103.2,98.1,73.3,81.2,11,Easy,57.7,50.8,2025-12-05 07:00:00
STU00232,Python,100.0,100.0,1,2.5,42.8,94.4,76.9,100.0,13,Easy,77.7,84.3,2025-09-08 03:00:00
STU00232,Data Structures,100.0,100.0,2,4.3,40.8,90.9,100.0,100.0,8,Easy,84.1,86.0,2025-09-12 03:00:00
STU00232,Algorithms,89.2,90.6,3,4.5,42.2,97.2,100.0,89.2,21,Medium,88.0,80.4,2025-09-16 05:00:00
STU00232,Database,94.3,98.2,4,3.8,36.2,95.2,89.2,94.3,11,Medium,76.6,81.8,2025-09-20 02:00:00
STU00232,Web Development,90.6,93.0,5,3.6,40.6,96.4,94.3,90.6,24,Medium,79.0,91.8,2025-09-24 05:00:00
STU00232,Python,98.4,99.6,6,2.9,46.2,90.0,90.6,98.4,14,Easy,83.0,83.1,2025-09-28 02:00:00
STU00232,Data Structures,97.2,100.0,7,3.8,52.0,94.1,98.4,97.2,13,Easy,90.1,92.3,2025-10-02 06:00:00
STU00232,Algorithms,94.4,95.3,8,4.3,40.8,97.6,97.2,94.4,11,Medium,79.1,77.2,2025-10-06 03:00:00
STU00232,Database,96.9,94.5,9,3.9,49.0,86.4,94.4,96.9,8,Hard,83.5,85.0,2025-10-10 06:00:00
STU00232,Web Development,93.5,96.8,10,3.1,43.9,98.9,96.9,93.5,23,Medium,78.3,83.7,2025-10-14 08:00:00
STU00232,Python,100.0,100.0,11,3.1,38.2,97.6,93.5,100.0,17,Easy,89.6,84.8,2025-10-18 01:00:00
STU00232,Data Structures,100.0,100.0,12,3.8,38.0,95.0,100.0,100.0,8,Medium,83.8,85.8,2025-10-22 06:00:00
STU00232,Algorithms,94.4,98.4,13,4.3,39.3,92.5,100.0,94.4,8,Easy,81.6,81.3,2025-10-26 05:00:00
STU00232,Database,97.0,100.0,14,4.0,32.4,93.2,94.4,97.0,20,Medium,85.5,84.8,2025-10-30 04:00:00
STU00232,Web Development,98.7,97.0,15,2.8,47.6,93.2,97.0,98.7,20,Hard,85.5,89.5,2025-11-03 01:00:00
STU00232,Python,99.2,100.0,16,3.7,44.0,92.0,98.7,99.2,18,Easy,82.5,82.7,2025-11-07 06:00:00
STU00232,Data Structures,100.0,100.0,17,2.2,50.5,94.0,99.2,100.0,16,Medium,82.2,86.7,2025-11-11 02:00:00
STU00232,Algorithms,85.3,92.7,18,2.3,44.8,98.3,100.0,85.3,24,Medium,78.1,83.1,2025-11-15 08:00:00
STU00232,Database,98.2,100.0,19,3.2,36.5,92.3,85.3,98.2,25,Easy,90.4,81.2,2025-11-19 07:00:00
STU00232,Web Development,100.0,100.0,20,2.2,27.6,90.5,98.2,100.0,24,Medium,80.4,83.2,2025-11-23 05:00:00
STU00233,Python,46.7,51.4,1,2.9,82.2,94.9,33.6,46.7,25,Easy,51.1,42.8,2025-09-19 05:00:00
STU00233,Data Structures,46.6,49.1,2,3.3,80.0,100.0,46.7,46.6,10,Medium,48.5,47.0,2025-09-23 06:00:00
STU00233,Algorithms,51.4,55.0,3,2.4,91.3,93.6,46.6,51.4,20,Easy,43.6,54.4,2025-09-27 02:00:00
STU00233,Database,57.2,50.9,4,3.0,92.8,95.8,51.4,57.2,16,Medium,43.1,54.8,2025-10-01 07:00:00
STU00233,Web Development,51.6,54.4,5,1.6,91.1,94.4,57.2,51.6,17,Medium,46.6,49.4,2025-10-05 03:00:00
STU00233,Python,45.8,49.3,6,2.8,88.6,100.0,51.6,45.8,15,Easy,47.3,47.9,2025-10-09 04:00:00
STU00233,Data Structures,45.3,42.7,7,2.9,90.6,100.0,45.8,45.3,13,Medium,48.8,40.9,2025-10-13 07:00:00
STU00233,Algorithms,47.4,43.3,8,3.8,85.2,93.9,45.3,47.4,8,Medium,56.7,51.5,2025-10-17 02:00:00
STU00233,Database,49.6,52.6,9,2.5,89.3,91.4,47.4,49.6,8,Easy,44.3,50.2,2025-10-21 07:00:00
STU00233,Web Development,39.0,42.3,10,3.7,72.1,100.0,49.6,39.0,23,Medium,46.7,43.9,2025-10-25 06:00:00
STU00233,Python,50.8,52.4,11,3.4,77.2,100.0,39.0,50.8,12,Easy,54.5,56.5,2025-10-29 02:00:00
STU00233,Data Structures,53.1,50.5,12,3.0,97.4,88.1,50.8,53.1,10,Easy,53.4,49.3,2025-11-02 07:00:00
STU00233,Algorithms,47.6,45.9,13,3.0,83.6,92.3,53.1,47.6,8,Medium,53.6,54.2,2025-11-06 08:00:00
STU00233,Database,31.2,29.3,14,3.8,84.4,95.7,47.6,31.2,15,Hard,47.6,55.4,2025-11-10 07:00:00
STU00233,Web Development,51.8,52.2,15,2.9,87.0,92.9,31.2,51.8,12,Easy,51.8,49.7,2025-11-14 06:00:00
STU00233,Python,35.8,37.5,16,1.8,81.7,95.1,51.8,35.8,8,Hard,54.6,41.6,2025-11-18 04:00:00
STU00233,Data Structures,49.2,47.7,17,3.3,79.3,97.1,35.8,49.2,25,Medium,52.8,59.5,2025-11-22 08:00:00
STU00233,Algorithms,52.4,52.9,18,2.8,92.1,96.5,49.2,52.4,17,Medium,45.9,41.5,2025-11-26 07:00:00
STU00233,Database,55.0,57.1,19,4.0,85.1,95.6,52.4,55.0,10,Easy,48.6,56.4,2025-11-30 06:00:00
STU00233,Web Development,56.0,58.3,20,2.1,93.9,95.3,55.0,56.0,20,Easy,45.6,54.3,2025-12-04 08:00:00
STU00234,Python,94.7,94.8,1,2.0,42.9,95.9,83.0,94.7,21,Easy,87.1,84.8,2025-09-07 03:00:00
STU00234,Data Structures,100.0,100.0,2,2.1,41.1,97.5,94.7,100.0,23,Easy,82.8,85.7,2025-09-11 01:00:00
STU00234,Algorithms,90.3,88.6,3,3.7,43.7,98.7,100.0,90.3,24,Medium,82.2,85.8,2025-09-15 03:00:00
STU00234,Database,84.4,88.7,4,2.7,48.4,96.0,90.3,84.4,19,Medium,87.7,83.5,2025-09-19 04:00:00
STU00234,Web Development,100.0,99.3,5,3.6,47.1,87.4,84.4,100.0,22,Medium,91.4,83.8,2025-09-23 05:00:00
STU00234,Python,100.0,99.8,6,3.9,64.1,92.2,100.0,100.0,14,Medium,89.2,82.5,2025-09-27 06:00:00
STU00234,Data Structures,99.2,100.0,7,3.2,50.6,95.5,100.0,99.2,14,Easy,81.9,78.6,2025-10-01 08:00:00
STU00234,Algorithms,98.2,96.4,8,2.9,39.5,93.7,99.2,98.2,17,Easy,84.5,87.2,2025-10-05 07:00:00
STU00234,Database,94.9,94.2,9,4.2,48.2,99.7,98.2,94.9,22,Medium,84.4,90.9,2025-10-09 03:00:00
STU00234,Web Development,94.4,94.4,10,4.4,45.7,99.6,94.9,94.4,8,Hard,83.9,85.7,2025-10-13 06:00:00
STU00234,Python,100.0,100.0,11,2.4,46.0,99.5,94.4,100.0,9,Medium,84.6,82.5,2025-10-17 01:00:00
STU00234,Data Structures,100.0,100.0,12,2.1,34.9,93.2,100.0,100.0,15,Easy,84.3,83.3,2025-10-21 07:00:00
STU00234,Algorithms,86.1,86.7,13,4.4,37.1,94.9,100.0,86.1,20,Medium,80.4,87.8,2025-10-25 05:00:00
STU00234,Database,97.4,100.0,14,3.3,39.5,95.8,86.1,97.4,21,Easy,88.4,77.4,2025-10-29 05:00:00
STU00234,Web Development,91.3,91.2,15,2.2,46.9,100.0,97.4,91.3,12,Hard,81.9,77.1,2025-11-02 05:00:00
STU00234,Python,100.0,100.0,16,2.2,39.2,98.6,91.3,100.0,19,Medium,86.0,88.6,2025-11-06 02:00:00
STU00234,Data Structures,89.3,87.9,17,2.5,56.9,96.2,100.0,89.3,15,Hard,81.6,80.6,2025-11-10 08:00:00
STU00234,Algorithms,94.9,94.0,18,3.5,35.5,94.3,89.3,94.9,14,Medium,79.1,89.1,2025-11-14 02:00:00
STU00234,Database,89.2,87.5,19,3.2,35.3,88.5,94.9,89.2,22,Hard,82.2,82.1,2025-11-18 07:00:00
STU00234,Web Development,99.8,100.0,20,4.0,48.4,94.8,89.2,99.8,20,Easy,89.3,77.5,2025-11-22 02:00:00
STU00235,Python,76.8,78.6,1,3.7,80.5,93.3,53.6,76.8,14,Medium,63.9,75.8,2025-09-08 02:00:00
STU00235,Data Structures,82.2,81.8,2,1.7,70.4,85.5,76.8,82.2,19,Medium,66.5,74.7,2025-09-12 08:00:00
STU00235,Algorithms,68.9,70.0,3,2.8,75.4,89.8,82.2,68.9,20,Hard,69.0,72.2,2025-09-16 01:00:00
STU00235,Database,79.6,79.7,4,3.0,82.6,90.8,68.9,79.6,13,Easy,71.2,70.1,2025-09-20 02:00:00
STU00235,Web Development,85.9,87.8,5,1.7,81.1,96.7,79.6,85.9,10,Easy,68.4,69.3,2025-09-24 08:00:00
STU00235,Python,79.2,76.5,6,1.9,66.9,97.8,85.9,79.2,12,Medium,67.0,66.4,2025-09-28 05:00:00
STU00235,Data Structures,73.5,78.1,7,3.2,77.4,100.0,79.2,73.5,9,Medium,73.5,71.1,2025-10-02 04:00:00
STU00235,Algorithms,86.7,82.5,8,1.8,76.1,100.0,73.5,86.7,14,Easy,70.8,69.7,2025-10-06 01:00:00
STU00235,Database,92.7,93.3,9,3.9,74.5,96.1,86.7,92.7,10,Easy,67.2,67.6,2025-10-10 05:00:00
STU00235,Web Development,85.5,86.6,10,1.7,68.4,88.7,92.7,85.5,22,Medium,71.7,69.1,2025-10-14 08:00:00
STU00235,Python,81.7,78.0,11,2.3,68.5,100.0,85.5,81.7,11,Medium,65.0,72.5,2025-10-18 02:00:00
STU00235,Data Structures,79.0,76.4,12,2.9,67.3,95.0,81.7,79.0,11,Easy,68.2,79.1,2025-10-22 01:00:00
STU00235,Algorithms,82.8,82.5,13,2.5,71.9,90.4,79.0,82.8,25,Hard,69.7,69.9,2025-10-26 03:00:00
STU00235,Database,83.0,80.5,14,2.0,70.2,98.5,82.8,83.0,15,Medium,67.8,70.1,2025-10-30 01:00:00
STU00235,Web Development,86.8,92.2,15,2.6,65.4,94.4,83.0,86.8,19,Medium,65.3,69.1,2025-11-03 06:00:00
STU00235,Python,84.5,82.1,16,2.7,71.6,95.3,86.8,84.5,11,Medium,66.4,72.9,2025-11-07 07:00:00
STU00235,Data Structures,79.3,75.7,17,3.4,71.1,91.8,84.5,79.3,16,Hard,62.1,80.9,2025-11-11 01:00:00
STU00235,Algorithms,83.2,84.1,18,3.6,79.5,86.6,79.3,83.2,14,Medium,70.4,73.6,2025-11-15 05:00:00
STU00235,Database,95.7,95.7,19,3.2,68.6,98.6,83.2,95.7,19,Easy,70.3,73.3,2025-11-19 04:00:00
STU00235,Web Development,91.7,89.5,20,3.6,74.6,97.5,95.7,91.7,24,Medium,62.9,76.0,2025-11-23 04:00:00
STU00236,Python,100.0,93.9,1,2.5,51.0,95.1,78.2,100.0,24,Easy,89.4,87.5,2025-09-17 08:00:00
STU00236,Data Structures,100.0,100.0,2,3.7,49.2,93.3,100.0,100.0,9,Medium,86.7,93.7,2025-09-21 03:00:00
STU00236,Algorithms,100.0,100.0,3,2.1,52.8,100.0,100.0,100.0,23,Easy,80.1,89.1,2025-09-25 06:00:00
STU00236,Database,93.9,93.3,4,2.1,58.2,98.4,100.0,93.9,21,Hard,83.5,95.7,2025-09-29 07:00:00
STU00236,Web Development,90.3,93.4,5,2.8,45.3,98.9,93.9,90.3,17,Medium,79.3,89.4,2025-10-03 08:00:00
STU00236,Python,92.2,93.4,6,2.5,47.1,92.3,90.3,92.2,18,Medium,82.9,90.0,2025-10-07 03:00:00
STU00236,Data Structures,100.0,100.0,7,3.5,53.0,93.3,92.2,100.0,14,Medium,88.2,96.1,2025-10-11 07:00:00
STU00236,Algorithms,99.3,98.0,8,2.7,52.6,88.0,100.0,99.3,10,Easy,85.9,94.8,2025-10-15 02:00:00
STU00236,Database,97.9,100.0,9,2.0,39.9,100.0,99.3,97.9,11,Easy,88.7,95.6,2025-10-19 05:00:00
STU00236,Web Development,86.2,84.3,10,4.5,46.9,96.1,97.9,86.2,13,Hard,87.1,91.2,2025-10-23 05:00:00
STU00236,Python,81.4,80.0,11,2.9,50.3,97.9,86.2,81.4,19,Hard,77.0,96.9,2025-10-27 04:00:00
STU00236,Data Structures,100.0,100.0,12,2.3,47.9,92.8,81.4,100.0,14,Easy,86.4,88.6,2025-10-31 05:00:00
STU00236,Algorithms,88.3,89.6,13,4.5,54.3,89.6,100.0,88.3,21,Medium,86.1,94.6,2025-11-04 04:00:00
STU00236,Database,100.0,100.0,14,3.2,42.8,93.1,88.3,100.0,14,Easy,81.0,92.9,2025-11-08 03:00:00
STU00236,Web Development,98.0,94.1,15,4.3,59.8,93.2,100.0,98.0,13,Medium,79.6,89.9,2025-11-12 04:00:00
STU00236,Python,95.6,100.0,16,3.3,43.6,96.0,98.0,95.6,16,Easy,84.1,88.7,2025-11-16 07:00:00
STU00236,Data Structures,100.0,100.0,17,2.2,49.5,95.9,95.6,100.0,16,Medium,83.3,95.0,2025-11-20 03:00:00
STU00236,Algorithms,98.4,100.0,18,3.3,48.7,88.9,100.0,98.4,11,Easy,79.8,98.4,2025-11-24 08:00:00
STU00236,Database,100.0,100.0,19,3.4,36.7,91.1,98.4,100.0,17,Easy,82.1,87.0,2025-11-28 06:00:00
STU00236,Web Development,100.0,100.0,20,2.4,52.3,96.0,100.0,100.0,22,Medium,82.1,96.1,2025-12-02 02:00:00
STU00237,Python,72.0,65.5,1,2.9,99.8,94.9,46.2,72.0,17,Easy,53.6,43.0,2025-09-08 03:00:00
STU00237,Data Structures,57.3,63.6,2,3.9,92.7,94.0,72.0,57.3,22,Easy,60.1,44.9,2025-09-12 04:00:00
STU00237,Algorithms,66.6,66.6,3,2.6,96.0,95.5,57.3,66.6,12,Easy,56.6,43.5,2025-09-16 08:00:00
STU00237,Database,55.9,51.9,4,3.6,94.6,96.5,66.6,55.9,24,Medium,61.1,53.8,2025-09-20 05:00:00
STU00237,Web Development,49.1,48.4,5,3.2,86.9,93.3,55.9,49.1,17,Medium,66.5,45.2,2025-09-24 05:00:00
STU00237,Python,72.1,70.1,6,2.4,90.0,100.0,49.1,72.1,14,Easy,56.9,46.1,2025-09-28 07:00:00
STU00237,Data Structures,65.1,62.5,7,3.3,98.9,91.2,72.1,65.1,11,Easy,57.1,57.2,2025-10-02 08:00:00
STU00237,Algorithms,78.4,74.9,8,1.9,93.5,92.8,65.1,78.4,19,Easy,60.9,44.9,2025-10-06 01:00:00
STU00237,Database,51.7,50.4,9,2.2,93.0,93.6,78.4,51.7,15,Medium,63.9,46.5,2025-10-10 06:00:00
STU00237,Web Development,55.7,54.4,10,2.3,102.6,93.0,51.7,55.7,22,Medium,53.3,46.6,2025-10-14 03:00:00
STU00237,Python,71.1,69.3,11,2.0,97.1,98.9,55.7,71.1,10,Easy,60.5,43.5,2025-10-18 04:00:00
STU00237,Data Structures,72.4,68.7,12,3.8,94.3,83.5,71.1,72.4,19,Easy,55.4,39.2,2025-10-22 05:00:00
STU00237,Algorithms,59.5,63.7,13,3.7,88.4,94.0,72.4,59.5,24,Hard,59.7,47.4,2025-10-26 02:00:00
STU00237,Database,60.1,54.5,14,1.6,94.1,99.0,59.5,60.1,11,Medium,56.4,46.2,2025-10-30 07:00:00
STU00237,Web Development,67.1,64.4,15,3.2,95.8,92.3,60.1,67.1,14,Easy,61.9,46.5,2025-11-03 02:00:00
STU00237,Python,70.6,75.8,16,3.7,95.3,96.3,67.1,70.6,17,Easy,59.3,46.7,2025-11-07 01:00:00
STU00237,Data Structures,74.6,75.3,17,3.5,98.8,93.1,70.6,74.6,25,Easy,48.0,50.4,2025-11-11 04:00:00
STU00237,Algorithms,63.3,65.2,18,2.0,97.9,87.5,74.6,63.3,14,Medium,56.5,41.6,2025-11-15 06:00:00
STU00237,Database,49.9,52.3,19,3.2,98.5,96.7,63.3,49.9,8,Medium,59.3,48.4,2025-11-19 01:00:00
STU00237,Web Development,59.9,59.5,20,1.5,90.0,93.9,49.9,59.9,23,Medium,55.4,42.0,2025-11-23 02:00:00
STU00238,Python,40.6,42.0,1,3.3,88.7,98.0,30.0,40.6,14,Medium,47.0,35.6,2025-09-09 08:00:00
STU00238,Data Structures,47.6,43.2,2,1.7,87.0,93.6,40.6,47.6,23,Medium,41.9,42.0,2025-09-13 05:00:00
STU00238,Algorithms,29.5,26.4,3,3.3,80.1,93.9,47.6,29.5,10,Hard,48.9,43.9,2025-09-17 05:00:00
STU00238,Database,44.8,46.4,4,2.0,89.4,94.4,29.5,44.8,23,Medium,42.5,38.2,2025-09-21 06:00:00
STU00238,Web Development,32.4,34.5,5,1.9,96.7,97.8,44.8,32.4,25,Medium,38.8,40.6,2025-09-25 02:00:00
STU00238,Python,47.6,42.8,6,1.9,95.9,90.2,32.4,47.6,23,Hard,40.7,49.7,2025-09-29 04:00:00
STU00238,Data Structures,42.9,44.5,7,1.8,79.7,94.7,47.6,42.9,17,Medium,42.9,40.3,2025-10-03 03:00:00
STU00238,Algorithms,55.1,52.0,8,2.3,88.8,90.6,42.9,55.1,25,Easy,42.2,50.0,2025-10-07 01:00:00
STU00238,Database,41.6,41.8,9,1.7,81.3,92.7,55.1,41.6,10,Easy,41.2,42.4,2025-10-11 05:00:00
STU00238,Web Development,38.8,37.5,10,3.5,89.4,93.7,41.6,38.8,17,Medium,43.5,42.9,2025-10-15 03:00:00
STU00238,Python,43.3,41.1,11,3.2,86.7,96.3,38.8,43.3,20,Hard,43.0,39.2,2025-10-19 05:00:00
STU00238,Data Structures,39.5,41.1,12,2.7,78.4,97.5,43.3,39.5,25,Easy,41.4,42.3,2025-10-23 08:00:00
STU00238,Algorithms,36.6,35.9,13,3.9,93.5,100.0,39.5,36.6,17,Hard,45.2,48.1,2025-10-27 06:00:00
STU00238,Database,56.7,52.8,14,3.2,86.7,94.1,36.6,56.7,8,Medium,33.1,41.8,2025-10-31 06:00:00
STU00238,Web Development,40.1,37.2,15,1.7,76.9,95.7,56.7,40.1,18,Hard,45.5,41.3,2025-11-04 03:00:00
STU00238,Python,35.7,36.5,16,2.3,95.7,89.9,40.1,35.7,19,Hard,41.9,48.5,2025-11-08 06:00:00
STU00238,Data Structures,40.6,43.7,17,2.3,91.3,95.0,35.7,40.6,8,Medium,44.5,42.4,2025-11-12 01:00:00
STU00238,Algorithms,46.6,51.9,18,3.6,74.0,92.3,40.6,46.6,18,Medium,46.3,41.7,2025-11-16 03:00:00
STU00238,Database,53.6,55.4,19,2.1,80.9,91.8,46.6,53.6,9,Easy,46.6,38.8,2025-11-20 02:00:00
STU00238,Web Development,49.4,49.3,20,2.1,85.6,99.9,53.6,49.4,14,Easy,38.8,50.3,2025-11-24 01:00:00
STU00239,Python,62.5,59.6,1,2.3,73.8,97.7,58.3,62.5,17,Hard,70.0,76.6,2025-09-11 03:00:00
STU00239,Data Structures,73.9,76.7,2,2.2,71.8,96.6,62.5,73.9,15,Medium,72.6,80.3,2025-09-15 05:00:00
STU00239,Algorithms,80.0,83.0,3,3.6,74.1,90.2,73.9,80.0,10,Medium,67.9,77.6,2025-09-19 06:00:00
STU00239,Database,84.9,86.0,4,1.9,83.4,93.5,80.0,84.9,9,Easy,71.1,72.2,2025-09-23 05:00:00
STU00239,Web Development,72.3,76.5,5,3.4,71.6,95.9,84.9,72.3,14,Medium,78.3,80.6,2025-09-27 04:00:00
STU00239,Python,69.7,71.9,6,2.5,64.2,92.4,72.3,69.7,9,Medium,76.8,71.0,2025-10-01 01:00:00
STU00239,Data Structures,86.1,81.7,7,3.4,84.6,93.3,69.7,86.1,12,Medium,68.0,78.8,2025-10-05 04:00:00
STU00239,Algorithms,71.3,74.3,8,1.7,76.6,98.6,86.1,71.3,11,Hard,71.6,79.6,2025-10-09 03:00:00
STU00239,Database,93.2,92.4,9,3.8,78.9,93.6,71.3,93.2,8,Easy,67.5,79.0,2025-10-13 02:00:00
STU00239,Web Development,79.8,80.8,10,1.6,72.9,88.6,93.2,79.8,11,Medium,74.3,74.2,2025-10-17 04:00:00
STU00239,Python,74.0,74.8,11,1.7,68.8,99.5,79.8,74.0,15,Easy,75.8,71.9,2025-10-21 06:00:00
STU00239,Data Structures,89.1,84.2,12,3.8,71.7,94.5,74.0,89.1,13,Easy,73.8,76.7,2025-10-25 01:00:00
STU00239,Algorithms,78.3,77.8,13,2.9,64.3,95.2,89.1,78.3,25,Hard,74.1,79.1,2025-10-29 01:00:00
STU00239,Database,70.6,73.4,14,2.2,82.1,94.3,78.3,70.6,23,Medium,67.7,81.8,2025-11-02 05:00:00
STU00239,Web Development,78.2,74.7,15,3.8,83.5,96.8,70.6,78.2,21,Hard,70.9,79.4,2025-11-06 05:00:00
STU00239,Python,72.9,75.3,16,2.5,73.7,100.0,78.2,72.9,16,Medium,74.9,74.3,2025-11-10 03:00:00
STU00239,Data Structures,76.0,79.7,17,3.4,75.8,100.0,72.9,76.0,12,Medium,75.5,77.7,2025-11-14 02:00:00
STU00239,Algorithms,83.5,86.9,18,3.5,76.7,87.6,76.0,83.5,14,Medium,71.4,74.7,2025-11-18 05:00:00
STU00239,Database,87.7,88.7,19,2.9,82.3,91.3,83.5,87.7,20,Easy,68.3,77.3,2025-11-22 04:00:00
STU00239,Web Development,91.9,92.3,20,2.2,75.7,94.0,87.7,91.9,8,Easy,71.8,78.4,2025-11-26 02:00:00
STU00240,Python,47.8,45.2,1,3.3,84.1,100.0,44.2,47.8,18,Hard,44.4,50.9,2025-09-18 08:00:00
STU00240,Data Structures,54.2,53.7,2,3.7,80.3,93.4,47.8,54.2,25,Hard,33.8,38.7,2025-09-22 02:00:00
STU00240,Algorithms,70.4,67.2,3,3.2,77.1,93.5,54.2,70.4,23,Easy,43.5,49.4,2025-09-26 03:00:00
STU00240,Database,49.2,47.3,4,2.2,81.0,94.1,70.4,49.2,24,Hard,43.5,39.5,2025-09-30 08:00:00
STU00240,Web Development,63.2,64.7,5,2.1,88.8,96.7,49.2,63.2,9,Easy,41.1,44.9,2025-10-04 03:00:00
STU00240,Python,59.9,59.4,6,2.4,84.6,97.3,63.2,59.9,19,Medium,41.1,41.5,2025-10-08 04:00:00
STU00240,Data Structures,59.9,59.7,7,2.4,85.4,99.9,59.9,59.9,8,Medium,45.1,36.0,2025-10-12 02:00:00
STU00240,Algorithms,59.9,60.2,8,2.1,78.4,89.3,59.9,59.9,9,Easy,39.7,40.4,2025-10-16 05:00:00
STU00240,Database,60.2,65.1,9,3.4,88.8,94.5,59.9,60.2,14,Medium,43.4,40.0,2025-10-20 01:00:00
STU00240,Web Development,52.4,60.2,10,1.7,86.0,98.0,60.2,52.4,14,Medium,43.2,39.1,2025-10-24 01:00:00
STU00240,Python,64.9,60.4,11,3.4,81.1,97.1,52.4,64.9,25,Easy,44.6,44.1,2025-10-28 06:00:00
STU00240,Data Structures,66.8,64.3,12,3.4,92.1,92.4,64.9,66.8,12,Medium,42.4,36.2,2025-11-01 04:00:00
STU00240,Algorithms,58.4,55.6,13,2.4,89.0,96.9,66.8,58.4,8,Medium,34.6,41.4,2025-11-05 03:00:00
STU00240,Database,63.6,60.6,14,2.4,77.8,100.0,58.4,63.6,12,Medium,43.1,42.0,2025-11-09 07:00:00
STU00240,Web Development,52.1,51.4,15,2.1,80.8,100.0,63.6,52.1,19,Hard,42.4,39.1,2025-11-13 02:00:00
STU00240,Python,66.5,63.0,16,3.1,101.8,99.2,52.1,66.5,24,Easy,42.5,42.8,2025-11-17 03:00:00
STU00240,Data Structures,67.3,68.7,17,1.9,86.5,96.0,66.5,67.3,19,Medium,38.7,33.2,2025-11-21 08:00:00
STU00240,Algorithms,65.6,63.7,18,2.5,87.0,100.0,67.3,65.6,11,Easy,38.4,44.8,2025-11-25 05:00:00
STU00240,Database,68.2,68.4,19,2.2,86.5,95.1,65.6,68.2,14,Easy,41.3,51.6,2025-11-29 07:00:00
STU00240,Web Development,68.6,69.8,20,2.0,79.6,87.2,68.2,68.6,20,Easy,43.3,43.6,2025-12-03 06:00:00
STU00241,Python,94.2,93.7,1,3.0,45.3,100.0,74.5,94.2,11,Easy,85.1,87.0,2025-09-18 08:00:00
STU00241,Data Structures,84.0,86.3,2,3.2,42.8,94.1,94.2,84.0,16,Hard,82.2,99.5,2025-09-22 08:00:00
STU00241,Algorithms,91.9,95.1,3,2.3,36.7,96.8,84.0,91.9,12,Medium,87.7,89.4,2025-09-26 07:00:00
STU00241,Database,94.0,93.5,4,4.5,30.6,89.8,91.9,94.0,13,Medium,87.6,95.2,2025-09-30 02:00:00
STU00241,Web Development,95.3,91.3,5,4.2,43.0,97.5,94.0,95.3,11,Medium,82.4,92.4,2025-10-04 02:00:00
STU00241,Python,78.7,83.4,6,3.3,37.6,96.4,95.3,78.7,11,Medium,90.2,90.8,2025-10-08 08:00:00
STU00241,Data Structures,97.8,100.0,7,4.0,50.6,95.1,78.7,97.8,22,Easy,84.5,90.4,2025-10-12 03:00:00
STU00241,Algorithms,92.8,87.1,8,4.1,50.7,99.6,97.8,92.8,12,Medium,92.0,89.1,2025-10-16 01:00:00
STU00241,Database,97.3,100.0,9,3.3,44.6,93.0,92.8,97.3,21,Medium,86.3,87.9,2025-10-20 07:00:00
STU00241,Web Development,99.6,96.7,10,3.2,40.6,95.4,97.3,99.6,22,Easy,86.4,92.9,2025-10-24 01:00:00
STU00241,Python,80.6,87.8,11,2.6,39.7,95.0,99.6,80.6,10,Medium,78.2,94.7,2025-10-28 03:00:00
STU00241,Data Structures,96.8,100.0,12,4.5,31.2,95.6,80.6,96.8,24,Easy,86.1,87.6,2025-11-01 07:00:00
STU00241,Algorithms,100.0,99.0,13,3.0,39.8,100.0,96.8,100.0,25,Easy,85.5,90.8,2025-11-05 01:00:00
STU00241,Database,100.0,100.0,14,4.1,25.0,99.4,100.0,100.0,21,Easy,84.7,96.5,2025-11-09 06:00:00
STU00241,Web Development,99.7,100.0,15,2.9,38.7,95.0,100.0,99.7,14,Medium,82.1,91.1,2025-11-13 04:00:00
STU00241,Python,96.7,97.1,16,3.3,49.0,95.8,99.7,96.7,11,Medium,88.4,96.2,2025-11-17 02:00:00
STU00241,Data Structures,96.1,97.4,17,3.1,41.7,93.4,96.7,96.1,14,Medium,89.5,88.1,2025-11-21 05:00:00
STU00241,Algorithms,84.5,90.1,18,2.1,41.1,91.7,96.1,84.5,22,Hard,90.6,98.0,2025-11-25 03:00:00
STU00241,Database,100.0,100.0,19,2.4,44.5,93.6,84.5,100.0,16,Medium,88.4,91.3,2025-11-29 02:00:00
STU00241,Web Development,98.4,97.8,20,3.8,39.4,93.8,100.0,98.4,10,Medium,91.3,89.9,2025-12-03 08:00:00
STU00242,Python,90.1,89.6,1,1.9,60.7,98.6,66.6,90.1,20,Easy,57.5,73.2,2025-09-10 03:00:00
STU00242,Data Structures,77.6,75.6,2,3.5,64.0,90.3,90.1,77.6,11,Medium,57.5,69.3,2025-09-14 07:00:00
STU00242,Algorithms,88.7,86.4,3,2.6,55.9,97.7,77.6,88.7,25,Easy,55.9,71.4,2025-09-18 06:00:00
STU00242,Database,81.6,83.8,4,2.8,55.1,91.9,88.7,81.6,23,Easy,61.3,76.7,2025-09-22 04:00:00
STU00242,Web Development,63.5,69.0,5,2.5,57.2,100.0,81.6,63.5,24,Medium,51.5,68.0,2025-09-26 05:00:00
STU00242,Python,66.0,71.3,6,2.5,51.1,92.0,63.5,66.0,11,Medium,53.3,67.4,2025-09-30 08:00:00
